u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,lanes,geometry,junction,bridge,ref,access,width,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
2150484085,12905607824,0,1126704637,primary,40,AJC Bose Road,True,False,35.5857188216088,4,"LINESTRING (9837136.48895709 2579478.829425514, 9837122.83005557 2579442.7494655135)",,,SH1,,,,3,0,6.39,204,300.0,65.0,3,53,56,35.0,264.7360304812111
2150484085,302479299,0,"[1342321715, 1194001659, 205078951]",tertiary,,Acharya Jagadish Chandra Bose Road,True,False,411.32074319370867,,"LINESTRING (9837136.48895709 2579478.829425514, 9837139.76175012 2579459.192177298, 9837139.305340206 2579452.48972097, 9837138.570631567 2579441.8815222355, 9837123.932118528 2579402.4624794377, 9837104.9410134 2579350.8321131077, 9837070.34291566 2579255.744900344, 9837057.975320233 2579220.3284279234, 9837036.74669334 2579162.092724624, 9837013.480919762 2579100.2288145185, 9837010.987363169 2579094.4788096263, 9837006.824014215 2579088.8131883023, 9836995.15773158 2579079.133418465, 9836982.56749717 2579068.694220948)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,21,5.0,1162.1282728481458
12905607824,12905607825,0,1394141739,primary_link,,,False,False,13.62513330786717,,"LINESTRING (9837122.83005557 2579442.7494655135, 9837108.737008035 2579447.173565985)",,,,,,,4,0,6.39,204,300.0,65.0,3,53,16,5.0,56.760255951104966
12905607824,11073953516,0,"[1193003745, 1126704637, 1193003739, 1193003740, 1193003741]",primary,40,AJC Bose Road,True,False,320.8837282965317,4,"LINESTRING (9837122.83005557 2579442.7494655135, 9837089.968541889 2579355.9433072917, 9837054.969693981 2579261.362360017, 9837041.555695342 2579224.1015202706, 9837020.015373873 2579167.734261786, 9837011.35471749 2579144.9873063425, 9837007.447403362 2579134.7288856404, 9837003.60688093 2579124.6151257167, 9837000.601254677 2579117.0689870403)",,,SH1,,,,22,0,6.39,204,300.0,65.0,3,53,52,28.0,2122.9144645703577
2151401423,7227607232,0,774659862,secondary_link,,,False,False,14.654489927354478,,"LINESTRING (9833615.865345415 2579168.6383544574, 9833606.9709181 2579181.80194933)",,,,,,,0,0,6.39,204,300.0,65.0,3,53,43,5.0,86.2171680251491
7227607232,6749211004,0,638590047,secondary,40,Strand Road,True,False,215.2901674535561,,"LINESTRING (9833606.9709181 2579181.80194933, 9833783.245331772 2579334.7752585826)",,,,,,,0,0,6.39,204,300.0,65.0,3,53,37,31.0,966.4883434937891
7227607232,2151401423,0,774659862,secondary_link,,,False,True,14.654489927354478,,"LINESTRING (9833606.9709181 2579181.80194933, 9833615.865345415 2579168.6383544574)",,,,,,,0,0,6.39,204,300.0,65.0,3,53,79,5.0,149.52456451132042
2163778608,10058867373,0,62082135,trunk,40,Acharya Jagadish Chandra Bose Road,True,False,139.77689325123472,,"LINESTRING (9834039.525063476 2576579.55461097, 9833901.867381161 2576538.828611933, 9833894.241996042 2576536.5747640547)",,,NH117,,,,4,1,6.39,204,300.0,65.0,3,53,12,33.0,228.878726281778
10058867373,2163778644,0,1147829452,trunk,40,Acharya Jagadish Chandra Bose Road,True,False,9.982868103475976,,"LINESTRING (9833894.241996042 2576536.5747640547, 9833883.867019499 2576533.5013356204)",,,NH117,,,,2,0,6.39,204,300.0,65.0,3,53,72,33.0,106.85198041403243
11944010183,302476666,0,1388968690,primary,40,Park Circus,True,False,3.9686480670629867,3,"LINESTRING (9836838.219513457 2576904.1126875854, 9836839.466291755 2576906.4991674805, 9836840.323451834 2576907.8611485837)",roundabout,,,,,,4,0,6.39,204,300.0,65.0,3,53,68,26.0,62.98416822723397
11944010183,11944010180,0,"[1388968691, 1287928526]",primary,40,Park Street,True,False,17.405168938355885,,"LINESTRING (9836838.219513457 2576904.1126875854, 9836830.070926731 2576910.4404759347, 9836829.291690297 2576911.0431225696, 9836827.176619973 2576912.6943744607, 9836826.230404299 2576916.346413899, 9836825.952105574 2576917.419125305)",,,,,,,6,0,6.39,204,300.0,65.0,3,53,31,27.0,105.3472284506839
11944010182,11944010183,0,1287928524,primary,40,Park Street,True,False,34.827693837925075,,"LINESTRING (9836867.819366062 2576880.681812254, 9836838.219513457 2576904.1126875854)",,,,,,,4,0,6.39,204,300.0,65.0,3,53,17,34.0,101.64849542936713
11944010182,302474014,0,1388712085,primary,40,Circus Avenue,True,False,4.236888178195464,,"LINESTRING (9836867.819366062 2576880.681812254, 9836869.322179185 2576881.694256802, 9836871.504041204 2576883.4178232583)",,,,,,,0,0,6.39,204,300.0,65.0,3,53,52,28.0,37.03818223193969
2163778644,5424320216,0,1128444324,secondary,40,Hospital Road,True,False,14.715628597084397,,"LINESTRING (9833883.867019499 2576533.5013356204, 9833881.4402546 2576549.2662216006)",,,,,,,2,0,6.39,204,300.0,65.0,3,53,10,33.0,38.258754316501275
5424320216,6510842789,0,1128444325,trunk,40,Acharya Jagadish Chandra Bose Road,True,False,12.499576767618652,,"LINESTRING (9833881.4402546 2576549.2662216006, 9833894.331051635 2576553.436446231)",,,,,,,1,0,6.39,204,300.0,65.0,3,53,75,27.0,128.09619090856785
5424320216,12006683218,0,27552960,secondary,40,Hospital Road,True,False,38.59189913784302,,"LINESTRING (9833881.4402546 2576549.2662216006, 9833885.570207708 2576564.657489372, 9833893.76332223 2576576.8909660806, 9833901.88964506 2576584.5564792217)",,,,,,,1,0,6.39,204,300.0,65.0,3,53,71,31.0,344.40298065442255
2206737297,2206737339,0,1126744156,secondary,,Don Bosco Circle,True,False,4.882496512986671,,"LINESTRING (9837349.031260861 2577064.1401809454, 9837344.344710298 2577066.59900207)",roundabout,,,,,,4,1,6.39,204,300.0,65.0,3,53,31,5.0,45.762887028310416
2206737339,2206737307,0,"[1390901688, 27553052]",secondary,40,Suhrawardy Avenue,True,False,424.674622873737,3,"LINESTRING (9837344.344710298 2577066.59900207, 9837332.656163767 2577064.9115757686, 9837301.464442447 2577050.9662092454, 9837150.938226996 2576989.1583642047, 9837065.03297595 2576954.3252609805, 9837039.596472304 2576943.4896496255, 9836918.814824793 2576892.047711136)",,,,,,,13,2,6.39,204,300.0,65.0,3,53,51,31.0,2668.60869198727
2206737339,2206737350,0,1126744157,secondary,,Don Bosco Circle,True,False,19.870534290437643,,"LINESTRING (9837344.344710298 2577066.59900207, 9837340.96059778 2577070.2269691974, 9837338.834395504 2577075.0722952993, 9837338.600624574 2577081.062663103, 9837340.32607668 2577086.0646821368)",roundabout,,,,,,5,1,6.39,204,300.0,65.0,3,53,48,5.0,147.05427751292083
2206737307,2280380273,0,1127446004,primary,40,Park Circus,True,False,25.222143156746796,3,"LINESTRING (9836918.814824793 2576892.047711136, 9836919.972547498 2576879.1510926373, 9836919.248970807 2576869.038704378, 9836918.547658017 2576864.8442948414)",roundabout,,,,,,2,1,6.39,204,300.0,65.0,3,53,71,30.0,232.49265969548267
2280380273,10308255554,0,1127446004,primary,40,Park Circus,True,False,10.73983457610755,3,"LINESTRING (9836918.547658017 2576864.8442948414, 9836911.567925943 2576855.5274061775)",roundabout,,,,,,1,1,6.39,204,300.0,65.0,3,53,24,27.0,43.53072357918974
2280380273,4851976324,0,492627988,primary,40,Maa Flyover,True,False,164.8258962304838,,"LINESTRING (9836918.547658017 2576864.8442948414, 9836928.065474479 2576856.1300508236, 9836937.160276877 2576847.3434940493, 9836986.90895731 2576800.43372488, 9837003.150471019 2576786.572949953, 9837025.559084514 2576755.8623349895, 9837040.275521196 2576735.203813489)",,,,,,,7,1,6.39,204,300.0,65.0,3,53,31,31.0,655.7523339773998
2206737381,2206737335,0,210595110,secondary,,Darga Road,True,False,37.494852922365986,2,"LINESTRING (9837368.5233037 2577075.3495154916, 9837373.655132225 2577035.03210554)",,,,,,,8,1,6.39,204,300.0,65.0,3,53,31,5.0,187.08085287120144
2206737381,2206737297,0,210595112,secondary,,Don Bosco Circle,True,False,23.213140330780845,,"LINESTRING (9837368.5233037 2577075.3495154916, 9837366.497288968 2577070.4680301645, 9837362.912801363 2577066.562842933, 9837359.784723673 2577064.7187270587, 9837354.652895147 2577063.465210504, 9837349.031260861 2577064.1401809454)",roundabout,,,,,,7,1,6.39,204,300.0,65.0,3,53,18,5.0,92.74038311448663
2206737316,10904863314,0,"[1196047905, 210595108]",secondary,,CIT Road (Dr. Sundari Mohan Avenue),True,False,74.78178196271644,,"LINESTRING (9837342.942084717 2577089.511857575, 9837354.47478396 2577131.143186583, 9837358.070403513 2577168.8332491717)",,,,,,,10,1,6.39,204,300.0,65.0,3,53,41,5.0,425.52636725656487
2206737316,2206737312,0,1126744159,secondary,,Don Bosco Circle,True,False,26.76273703707504,,"LINESTRING (9837342.942084717 2577089.511857575, 9837347.294676805 2577092.525123403, 9837352.69367211 2577093.8750666715, 9837357.947952075 2577093.284466478, 9837361.465647984 2577091.741674235, 9837365.473149652 2577088.282445273, 9837367.454636589 2577085.1245435043)",roundabout,,,,,,7,1,6.39,204,300.0,65.0,3,53,79,5.0,296.3107471114714
2234997207,10302557860,0,1126704638,secondary,,Parikshit Roy Lane Flyover,True,False,9.368895745775918,,"LINESTRING (9837175.628890054 2579595.869834863, 9837165.921830455 2579598.8594451556)",,yes,,,,,1,0,6.39,204,300.0,65.0,3,53,57,5.0,79.68324690110728
2234997207,2150484085,0,"[1126703033, 1452323643, 1126704637, 1201622062]",primary,40,"['Vidyapati Flyover', 'AJC Bose Road']",True,False,113.8616575528684,4,"LINESTRING (9837175.628890054 2579595.869834863, 9837156.225902807 2579540.2004962885, 9837150.18125446 2579522.841537554, 9837145.628287284 2579509.7861659494, 9837138.002902165 2579483.940659058, 9837136.48895709 2579478.829425514)",,yes,SH1,,,,5,0,6.39,204,300.0,65.0,3,53,13,35.0,213.2241857824747
10302557860,11168561765,0,1388708414,primary,40,Vidyapati Flyover,True,False,5.292870867735664,,"LINESTRING (9837165.921830455 2579598.8594451556, 9837168.081428576 2579604.1756486553)",,yes,,,,,1,0,6.39,204,300.0,65.0,3,53,50,29.0,47.357225206413986
2279087839,10289210702,0,27553231,tertiary,,Eliot Road,False,True,32.59416322217061,2,"LINESTRING (9836032.611490536 2577835.8783210716, 9836067.16506048 2577828.501517622)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,39,5.0,258.14068387975846
2279087839,6547049158,0,27553231,tertiary,,Eliot Road,False,False,41.05542904650465,2,"LINESTRING (9836032.611490536 2577835.8783210716, 9835998.95960847 2577843.1345917094, 9835992.002140297 2577850.4270263547)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,57,5.0,381.41913467809184
2279087839,9189383121,0,1227089610,residential,,,False,True,45.401824308625706,,"LINESTRING (9836032.611490536 2577835.8783210716, 9836031.84338605 2577832.7805453683, 9836021.312562222 2577787.9773714067)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,39,5.0,318.0805377643683
9189383121,2279087839,0,1227089610,residential,,,False,False,45.401824308625706,,"LINESTRING (9836021.312562222 2577787.9773714067, 9836031.84338605 2577832.7805453683, 9836032.611490536 2577835.8783210716)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,17,5.0,198.21972158959642
2280413781,12123699529,0,103594696,residential,,,False,False,59.10205294357144,,"LINESTRING (9837298.15825357 2579949.7686891896, 9837284.577275692 2579950.1785638123, 9837244.045849094 2579957.5442536143, 9837234.828595256 2579958.72565752)",,,,,,,39,0,6.39,204,300.0,65.0,3,53,73,5.0,723.3339837856857
12123699529,9189340170,0,103594696,residential,,,False,False,13.406825484089483,,"LINESTRING (9837234.828595256 2579958.72565752, 9837220.4127212 2579960.582149541)",,,,,,,39,0,6.39,204,300.0,65.0,3,53,79,5.0,332.6967055891683
12123699529,2280413781,0,103594696,residential,,,False,True,59.102052943571444,,"LINESTRING (9837234.828595256 2579958.72565752, 9837244.045849094 2579957.5442536143, 9837284.577275692 2579950.1785638123, 9837298.15825357 2579949.7686891896)",,,,,,,39,0,6.39,204,300.0,65.0,3,53,34,5.0,446.7363760097715
12123699529,12123699527,0,1309220233,residential,,,False,True,52.20300291551597,,"LINESTRING (9837234.828595256 2579958.72565752, 9837241.485500807 2579985.8859153627, 9837245.548662221 2580014.227625446)",,,,,,,47,0,6.39,204,300.0,65.0,3,53,32,5.0,446.0595311955813
10281986050,1194742689,0,103230506,secondary,40,College Street,True,False,52.04944006852807,2,"LINESTRING (9836648.519969199 2580954.8237020415, 9836669.147470841 2581007.3511890364)",,,,,,,17,0,6.39,204,300.0,65.0,3,53,21,27.0,226.76458897269072
10281986050,11944603791,0,1124385971,primary,60,Mahatma Gandhi Road,True,False,30.902135534726185,2,"LINESTRING (9836648.519969199 2580954.8237020415, 9836650.968997994 2580953.075601703, 9836675.837772237 2580935.4258265267)",,,,,,,12,0,6.39,204,300.0,65.0,3,53,37,47.0,207.80548177418424
10302557855,8508729577,0,1127745877,primary,,Mahatma Gandhi Road,True,False,14.368153873058965,,"LINESTRING (9836262.92038504 2581143.137381194, 9836249.33940716 2581150.768832021)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,47,5.0,161.63638784405256
10302557855,10092213337,0,1192799362,primary,60,,True,False,9.19398903185063,2,"LINESTRING (9836262.92038504 2581143.137381194, 9836266.193178069 2581152.553121188)",,,,,,,12,0,6.39,204,300.0,65.0,3,53,20,47.0,92.66557367644151
6083977680,11942118414,0,1287674272,secondary,40,Mayo Road,True,False,88.54768285207345,,"LINESTRING (9834939.64333408 2578819.047466445, 9834902.329040768 2578907.490216677)",,,,,,,0,2,6.39,204,300.0,65.0,3,53,41,31.0,440.25459963220135
2284379649,6749211004,0,1126840647,secondary,,,True,False,14.714355450760603,,"LINESTRING (9833788.410556143 2579319.6827938464, 9833783.245331772 2579334.7752585826)",roundabout,,,,,,0,0,6.39,204,300.0,65.0,3,53,57,5.0,111.24619128320253
2284379649,2151401423,0,1191978514,secondary,40,Strand Road,True,False,211.55828485049867,,"LINESTRING (9833788.410556143 2579319.6827938464, 9833769.130020337 2579304.3974681282, 9833615.865345415 2579168.6383544574)",,,,,,,0,1,6.39,204,300.0,65.0,3,53,19,27.0,489.952889459137
6749211004,2284379654,0,1126611418,secondary,,,True,False,33.05793866198681,,"LINESTRING (9833783.245331772 2579334.7752585826, 9833786.440201156 2579346.287491296, 9833794.84482271 2579354.774000936, 9833806.332994163 2579358.0528808213)",roundabout,,,,,,0,0,6.39,204,300.0,65.0,3,53,26,5.0,113.74076862539883
2284379654,6749210994,0,"[219246283, 718797759]",secondary,40,Strand Road,True,False,214.85346247829872,,"LINESTRING (9833806.332994163 2579358.0528808213, 9833814.281205805 2579365.3459799425, 9833926.201821849 2579508.749451746, 9833929.886496993 2579513.2217890616, 9833956.903737409 2579534.5708875456)",,,,,,,0,2,6.39,204,300.0,65.0,3,53,24,28.0,623.3779719375003
2284379654,6749210996,0,219246286,secondary,,,True,False,39.16014708273665,,"LINESTRING (9833806.332994163 2579358.0528808213, 9833813.357254032 2579357.1608325536, 9833819.7915206 2579354.2194845486, 9833825.068064462 2579349.5181507054, 9833828.719343761 2579343.4546374814, 9833830.41140002 2579336.5834621456, 9833829.988385955 2579329.5194146754)",roundabout,,,,,,0,1,6.39,204,300.0,65.0,3,53,68,5.0,327.1468001951311
6749210996,663944077,0,1388734342,secondary,,,True,False,6.946241373148299,,"LINESTRING (9833829.988385955 2579329.5194146754, 9833828.685947912 2579325.119454884, 9833827.606148852 2579322.383042122)",roundabout,,,,,,0,1,6.39,204,300.0,65.0,3,53,12,5.0,17.60258757733355
2308610856,1174717941,0,221877123,residential,,,True,False,35.64156434135978,,"LINESTRING (9836754.78555511 2576504.056714729, 9836752.915387664 2576514.024249409, 9836751.011824371 2576531.3318570675, 9836749.831837768 2576542.3479899806)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,16,5.0,174.03180353541077
2609397871,2609397876,0,255225676,residential,,Lokenath Bose Garden Lane,False,True,109.98358478142941,,"LINESTRING (9838819.32796331 2576976.5750479125, 9838826.407882925 2576995.715191792, 9838856.252638407 2577089.909608633)",,,,,2.5,,28,0,6.39,204,300.0,65.0,3,53,15,5.0,348.570452606573
2609397871,8900712318,0,1389698740,residential,,Mahendra Roy Lane,False,False,94.6103679841942,,"LINESTRING (9838819.32796331 2576976.5750479125, 9838817.713830695 2576966.8724015234, 9838814.953107322 2576955.494398556, 9838810.132973371 2576937.716284499, 9838789.271700796 2576890.3603025395, 9838788.470200462 2576879.5488386657)",,,,,3,,24,0,6.39,204,300.0,65.0,3,53,54,5.0,743.6751845375784
2609397871,9187253680,0,1390913863,residential,,Mahendra Roy Lane,False,False,70.35456716856844,,"LINESTRING (9838819.32796331 2576976.5750479125, 9838767.57553204 2576984.8072355594, 9838748.573294962 2576987.5673696655, 9838743.964668043 2576988.2302840385)",,,,,2.5,,16,0,6.39,204,300.0,65.0,3,53,39,5.0,419.8593743489003
2609397876,3385568790,0,331478214,residential,,Lokenath Bose Garden Lane,False,False,20.050571666139305,,"LINESTRING (9838856.252638407 2577089.909608633, 9838877.681640385 2577086.2816372127)",,,,,2.5,,20,0,6.39,204,300.0,65.0,3,53,57,5.0,247.74591019639283
2609397876,2609397871,0,255225676,residential,,Lokenath Bose Garden Lane,False,False,109.98358478142941,,"LINESTRING (9838856.252638407 2577089.909608633, 9838826.407882925 2576995.715191792, 9838819.32796331 2576976.5750479125)",,,,,2.5,,28,0,6.39,204,300.0,65.0,3,53,56,5.0,889.6896897312057
2609397876,2609397878,0,255225676,residential,,Lokenath Bose Garden Lane,False,True,52.75930349911714,,"LINESTRING (9838856.252638407 2577089.909608633, 9838849.540073112 2577100.8176337807, 9838859.614487028 2577144.040000436)",,,,,2.5,,25,0,6.39,204,300.0,65.0,3,53,63,5.0,534.4603344533256
8900712318,8900712319,0,962222910,residential,,Mahendra Roy Lane,False,False,59.336433718586804,,"LINESTRING (9838788.470200462 2576879.5488386657, 9838725.519028418 2576892.7347275415)",,,,,1,,24,0,6.39,204,300.0,65.0,3,53,75,5.0,664.6279034672813
8900712318,8900712322,0,962223051,residential,,Mahendra Roy Lane,False,False,99.83825827405468,,"LINESTRING (9838788.470200462 2576879.5488386657, 9838786.600033017 2576851.947697432, 9838731.029343214 2576861.6020652065, 9838715.555933993 2576864.6393955527, 9838717.52628898 2576872.787157473)",,,,,,,29,0,6.39,204,300.0,65.0,3,53,20,5.0,395.21181985773126
8900712318,2609397871,0,1389698740,residential,,Mahendra Roy Lane,False,True,94.61036798419421,,"LINESTRING (9838788.470200462 2576879.5488386657, 9838789.271700796 2576890.3603025395, 9838810.132973371 2576937.716284499, 9838814.953107322 2576955.494398556, 9838817.713830695 2576966.8724015234, 9838819.32796331 2576976.5750479125)",,,,,3,,24,0,6.39,204,300.0,65.0,3,53,73,5.0,959.3868235415413
8900712318,12966971679,0,1411240942,living_street,,,False,False,112.59897344318694,,"LINESTRING (9838788.470200462 2576879.5488386657, 9838814.6080169 2576873.594702142, 9838806.99376373 2576833.832213468, 9838834.43401821 2576829.2762265936, 9838833.654781776 2576822.791781818, 9838853.825873507 2576819.670089044)",,,,,,,33,0,6.39,204,300.0,65.0,3,53,42,5.0,743.0988261536622
9187253680,8900712319,0,994910086,residential,,Mahendra Roy Lane,False,False,89.72830214250625,,"LINESTRING (9838743.964668043 2576988.2302840385, 9838725.519028418 2576892.7347275415)",,,,,1,,21,0,6.39,204,300.0,65.0,3,53,23,5.0,363.25011391331725
9187253680,12738367129,0,"[1375779986, 1375779987]",living_street,,Mahendra Roy Lane,False,"[False, True]",94.4253039977209,,"LINESTRING (9838743.964668043 2576988.2302840385, 9838749.118760467 2577019.7850387488, 9838711.414848933 2577025.666909499, 9838701.941560268 2576994.8714822154)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,65,5.0,837.1173711822231
9187253680,12738367129,1,1390913863,residential,,Mahendra Roy Lane,False,False,39.32479697609381,,"LINESTRING (9838743.964668043 2576988.2302840385, 9838742.684493897 2576988.411078872, 9838704.780207284 2576993.73850085, 9838701.941560268 2576994.8714822154)",,,,,2.5,,14,0,6.39,204,300.0,65.0,3,53,12,5.0,137.22770764557507
9187253680,2609397871,0,1390913863,residential,,Mahendra Roy Lane,False,True,70.35456716856845,,"LINESTRING (9838743.964668043 2576988.2302840385, 9838748.573294962 2576987.5673696655, 9838767.57553204 2576984.8072355594, 9838819.32796331 2576976.5750479125)",,,,,2.5,,16,0,6.39,204,300.0,65.0,3,53,42,5.0,445.18701852958503
2609397875,7415763171,0,1314106704,tertiary,,Mahendra Roy Lane,False,False,34.7350848246433,,"LINESTRING (9838571.508512907 2577043.5897538927, 9838563.538037365 2577006.7918972075)",,,,,4.5,,26,0,6.39,204,300.0,65.0,3,53,79,5.0,469.8886041376185
2609397875,10959388805,0,1314106704,tertiary,,Mahendra Roy Lane,False,True,34.04548599033461,,"LINESTRING (9838571.508512907 2577043.5897538927, 9838572.365672985 2577047.5431478578, 9838575.827709148 2577066.3458881136, 9838574.781305935 2577076.3499188353, 9838573.489999842 2577079.7970922603)",,,,,4.5,,13,0,6.39,204,300.0,65.0,3,53,39,5.0,234.93287443476598
2609397875,12875024111,0,1390913863,residential,,Mahendra Roy Lane,False,True,79.24089219211541,,"LINESTRING (9838571.508512907 2577043.5897538927, 9838650.91270569 2577015.21694794, 9838652.35985907 2577014.602244524)",,,,,2.5,,27,0,6.39,204,300.0,65.0,3,53,19,5.0,326.2692341980231
7415763171,2609397875,0,1314106704,tertiary,,Mahendra Roy Lane,False,True,34.7350848246433,,"LINESTRING (9838563.538037365 2577006.7918972075, 9838571.508512907 2577043.5897538927)",,,,,4.5,,26,0,6.39,204,300.0,65.0,3,53,11,5.0,186.45031196852915
7415763171,10959415912,0,1314106704,tertiary,,Mahendra Roy Lane,False,False,13.132900351501242,,"LINESTRING (9838563.538037365 2577006.7918972075, 9838561.623342123 2576997.981154868, 9838560.688258402 2576992.846579405)",,,,,4.5,,26,0,6.39,204,300.0,65.0,3,53,25,5.0,179.9987010545037
7415763171,10959397421,0,1390887835,residential,,Mahendra Roy Lane,False,False,68.78882648683486,,"LINESTRING (9838563.538037365 2577006.7918972075, 9838509.303181449 2577022.798291947, 9838504.13795708 2577005.5383850164)",,,,,3,,41,0,6.39,204,300.0,65.0,3,53,46,5.0,595.3143222073285
12875024111,12875024112,0,1390913867,residential,,Mahendra Roy Lane,False,False,51.37207907505255,,"LINESTRING (9838652.35985907 2577014.602244524, 9838631.632169884 2576962.9190267287)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,64,5.0,520.1375672964035
12875024111,2609397875,0,1390913863,residential,,Mahendra Roy Lane,False,False,79.24089219211541,,"LINESTRING (9838652.35985907 2577014.602244524, 9838650.91270569 2577015.21694794, 9838571.508512907 2577043.5897538927)",,,,,2.5,,27,0,6.39,204,300.0,65.0,3,53,32,5.0,449.8850260177232
12875024111,12738367129,0,1390913863,residential,,Mahendra Roy Lane,False,True,49.230427354731596,,"LINESTRING (9838652.35985907 2577014.602244524, 9838695.40710616 2576997.462876052, 9838700.23837206 2576995.546449873, 9838701.941560268 2576994.8714822154)",,,,,2.5,,22,0,6.39,204,300.0,65.0,3,53,49,5.0,410.07491284582176
3385568790,2609397876,0,331478214,residential,,Lokenath Bose Garden Lane,False,True,20.050571666139305,,"LINESTRING (9838877.681640385 2577086.2816372127, 9838856.252638407 2577089.909608633)",,,,,2.5,,20,0,6.39,204,300.0,65.0,3,53,41,5.0,209.24881259740536
3385568790,10959345733,0,1179972398,residential,,Lokenath Bose Garden Lane,False,False,20.18986025349686,,"LINESTRING (9838877.681640385 2577086.2816372127, 9838898.576308805 2577079.77298615)",,,,,2.5,,25,0,6.39,204,300.0,65.0,3,53,60,5.0,280.9669938251774
3385568790,10959371056,0,331478218,residential,,Lokenath Bose Garden Lane,False,False,67.18973956589721,,"LINESTRING (9838877.681640385 2577086.2816372127, 9838880.820850024 2577093.8750666715, 9838883.715156786 2577102.770231302, 9838936.781158047 2577087.354359577)",,,,,2.5,,33,0,6.39,204,300.0,65.0,3,53,33,5.0,441.671368680953
2609397878,10911199690,0,255225676,residential,,Lokenath Bose Garden Lane,False,True,31.54321822732887,,"LINESTRING (9838859.614487028 2577144.040000436, 9838862.297286756 2577178.1262070523)",,,,,2.5,,13,0,6.39,204,300.0,65.0,3,53,20,5.0,151.30372374558928
2609397878,9187345441,0,994918336,residential,,,False,False,93.58487332448115,,"LINESTRING (9838859.614487028 2577144.040000436, 9838761.708994875 2577170.5930047403)",,,,,,,20,0,6.39,204,300.0,65.0,3,53,13,5.0,256.5924023861906
2609397878,2609397876,0,255225676,residential,,Lokenath Bose Garden Lane,False,False,52.75930349911714,,"LINESTRING (9838859.614487028 2577144.040000436, 9838849.540073112 2577100.8176337807, 9838856.252638407 2577089.909608633)",,,,,2.5,,25,0,6.39,204,300.0,65.0,3,53,16,5.0,236.89786271830488
10911199690,2609397878,0,255225676,residential,,Lokenath Bose Garden Lane,False,False,31.54321822732887,,"LINESTRING (9838862.297286756 2577178.1262070523, 9838859.614487028 2577144.040000436)",,,,,2.5,,13,0,6.39,204,300.0,65.0,3,53,69,5.0,336.77784692228306
10911199690,6473149162,0,255225676,residential,,Lokenath Bose Garden Lane,False,True,42.171704371513236,,"LINESTRING (9838862.297286756 2577178.1262070523, 9838871.258505765 2577222.9518446354)",,,,,2.5,,13,0,6.39,204,300.0,65.0,3,53,24,5.0,197.05450858995812
10911199690,3384651358,0,331406425,residential,,,False,False,57.69449943531118,,"LINESTRING (9838862.297286756 2577178.1262070523, 9838801.349865548 2577192.1439989945)",,,,,,,20,0,6.39,204,300.0,65.0,3,53,49,5.0,449.84365667962976
9187345441,2609397878,0,994918336,residential,,,False,True,93.58487332448115,,"LINESTRING (9838761.708994875 2577170.5930047403, 9838859.614487028 2577144.040000436)",,,,,,,20,0,6.39,204,300.0,65.0,3,53,46,5.0,627.188500751136
2609397884,6473149162,0,255225676,residential,,Lokenath Bose Garden Lane,False,False,83.00603680205137,,"LINESTRING (9838907.147909597 2577287.3399441387, 9838897.79707237 2577235.9933676864, 9838873.996965239 2577236.656291959, 9838871.258505765 2577222.9518446354)",,,,,2.5,,15,0,6.39,204,300.0,65.0,3,53,58,5.0,663.3220161422776
2609397884,3384651365,0,255225677,tertiary,,Christopher Road,False,True,51.214786517422944,,"LINESTRING (9838907.147909597 2577287.3399441387, 9838897.463113898 2577289.533627696, 9838855.462270021 2577307.2518516476)",,,,,6,,8,0,6.39,204,300.0,65.0,3,53,51,5.0,364.03449348662843
6473149162,10911199690,0,255225676,residential,,Lokenath Bose Garden Lane,False,False,42.171704371513236,,"LINESTRING (9838871.258505765 2577222.9518446354, 9838862.297286756 2577178.1262070523)",,,,,2.5,,13,0,6.39,204,300.0,65.0,3,53,34,5.0,247.660553835774
6473149162,11370515951,0,1226139734,residential,,,False,False,15.411079192404122,,"LINESTRING (9838871.258505765 2577222.9518446354, 9838854.850012822 2577226.0856662467)",,,,,,,12,0,6.39,204,300.0,65.0,3,53,58,5.0,177.86111117913268
6473149162,2609397884,0,255225676,residential,,Lokenath Bose Garden Lane,False,True,83.00603680205138,,"LINESTRING (9838871.258505765 2577222.9518446354, 9838873.996965239 2577236.656291959, 9838897.79707237 2577235.9933676864, 9838907.147909597 2577287.3399441387)",,,,,2.5,,15,0,6.39,204,300.0,65.0,3,53,21,5.0,294.7752127411695
3384651365,2609397884,0,255225677,tertiary,,Christopher Road,False,False,51.214786517422944,,"LINESTRING (9838855.462270021 2577307.2518516476, 9838897.463113898 2577289.533627696, 9838907.147909597 2577287.3399441387)",,,,,6,,8,0,6.39,204,300.0,65.0,3,53,58,5.0,407.0549141612637
